"zip","YEAR","BUILDING_SUBTYPE","Latitude","Longitude","THERM.JANUARY.2010","THERM.FEBRUARY.2010","THERM.NOVEMBER.2010","THERM.DECEMBER.2010","TOTAL.THERMS","THERMS.TOTAL.SQFT","THERMS.SQFT.STANDARD.DEVIATION.2010","THERMS.SQFT.MEAN.2010","KWH.JANUARY.2010","KWH.FEBRUARY.2010","KWH.NOVEMBER.2010","KWH.DECEMBER.2010","TOTAL.KWH","KWH.TOTAL.SQFT","KWH.MEAN.2010","KWH.SQFT.STANDARD.DEVIATION.2010","TOTAL.POPULATION","TOTAL.UNITS","OCCUPIED.HOUSING.UNITS","RENTER.OCCUPIED.HOUSING.UNITS","AVERAGE.STORIES","AVERAGE.BUILDING.AGE","STATE","RETURN_YEAR","N1","MARS2","PREP","N2","A00100","A00100_av","N00200","N00200_av","A00200","A00200_av","N00300","N00300_av","A00300","A00300_av","N00600","N00600_av","A00600","A00600_av","N00650","N00650_av","A00650","A00650_av","N00900","N00900_av","A00900","A00900_av","N01000","N01000_av","A01000","A01000_av","N01400","N01400_av","A01400","A01400_av","N01700","N01700_av","A01700","A01700_av","SCHF","SCHF_av","N02300","N02300_av","A02300","A02300_av","N02500","N02500_av","A02500","A02500_av","N03300","N03300_av","A03300","A03300_av","N04470","N04470_av","A04470","A04470_av","N18425","N18425_av","A18425","A18425_av","N18450","N18450_av","A18450","A18450_av","N18500","N18500_av","A18500","A18500_av","N18300","N18300_av","A18300","A18300_av","N19300","N19300_av","A19300","A19300_av","N19700","N19700_av","A19700","A19700_av","N04800","N04800_av","A04800","A04800_av","N09600","N09600_av","A09600","A09600_av","N07100","N07100_av","A07100","A07100_av","N07180","N07180_av","A07180","A07180_av","N07260","N07260_av","A07260","A07260_av","N59660","N59660_av","A59660","A59660_av","N59720","N59720_av","A59720","A59720_av","N11070","N11070_av","A11070","A11070_av","N06500","N06500_av","A06500","A06500_av","N10300","N10300_av","A10300","A10300_av","N11901","N11901_av","A11901","A11901_av","N11902","N11902_av","A11902","A11902_av","NUMDEP","NUMDEP_av"
"60622",2010,"Single Family",41.90362,-87.67588,791605,696080,171389,543258,3669667,4014956,319741.88,1036711.86,1749224,1949386,2704006,3491076,32089445,3942052,8908598.46,304515.05,45907,22617,20736,12739,1.3794128440367,65.653871559633,"IL",2009,28308,5840,13873,45374,1889533,66.7490815317225,25114,0.887169704677123,1528523,53.996149498375,10747,0.379645329942066,18601,0.657093401158683,6003,0.21206019499788,19974,0.705595591352268,5343,0.188745231030097,14080,0.49738589797937,5343,0.188745231030097,66492,2.34887664264519,4040,0.142715840045217,157176,5.55235269181857,673,0.0237741981065423,8953,0.316271018793274,1813,0.0640454995054402,23678,0.836441995195704,20,0.000706514059629787,2048,0.0723470397060901,16502,0.582944750600537,533,0.0188285996891338,5000,0.176628514907447,278,0.00982054542885403,5486,0.19379680655645,7656,0.270453582026282,216615,7.65207715133531,6361,0.224706796665254,35840,1.26607319485658,564,0.01992369648156,904,0.0319344354952664,6238,0.22036173519853,33414,1.18037303942348,7621,0.26921718242193,76034,2.68595450049456,6205,0.219195987000141,103988,3.67344920163911,5955,0.210364561254769,15433,0.545181574113325,22675,0.801010315105271,1403119,49.5661650416843,867,0.0306273844849512,3359,0.118659036314823,7310,0.258230888794687,9322,0.329306203193444,710,0.0250812491168574,429,0.0151547265790589,716,0.0252932033347464,658,0.02324431256182,4632,0.163628656210259,8703,0.307439593047902,3659,0.129256747209269,7128,0.251801610852056,2985,0.105447223399746,3862,0.136427864914512,20699,0.731206726013848,288027,10.1747562526494,22778,0.804648862512364,303057,10.7057015684612,4984,0.176063303659743,19902,0.703052140737601,22220,0.784937120248693,68230,2.41027271442702,10157,0.358803165182987
"60623",2010,"Single Family",41.84783,-87.71739,1206335,1012686,254372,683416,5785850,4962552,232934.35,801376.76,2062660,2391270,3027460,4118034,34745636,5014315,5552042.24,227566.14,63354,20043,17065,11155,1.46946398659967,93.7091959798995,"IL",2009,31595,6895,20732,86695,774453,24.5118847918975,27491,0.870106029435037,682099,21.5888273460991,4463,0.141256527931635,3241,0.102579522076278,621,0.0196550087039088,679,0.0214907422060453,479,0.0151606266814369,400,0.0126602310492166,4772,0.151036556417155,35487,1.12318404810888,286,0.0090520652001899,1891,0.0598512422851717,382,0.0120905206520019,3354,0.106156037347682,2444,0.0773540117107137,30436,0.963316980534895,0,0,3436,0.108751384712771,27514,0.870833992720367,679,0.0214907422060453,4524,0.14318721316664,0,0,0,0,2722,0.0861528722899193,45455,1.43867700585536,2228,0.0705174869441367,3628,0.114828295616395,326,0.0103180883051116,434,0.0137363506884001,2082,0.0658965026111726,5255,0.166323785409084,2705,0.0856148124703276,10109,0.319955689191328,2073,0.0656116474125653,19321,0.611520810254787,1971,0.062383288495015,6314,0.199841747111885,16742,0.529893970564963,277569,8.78521918025004,43,0.00136097483779079,81,0.00256369678746637,9900,0.313340718468112,9237,0.292356385504035,1698,0.0537426808039247,1126,0.0356385504035449,534,0.0169014084507042,393,0.0124386770058554,12895,0.408134198449122,36403,1.15217597721158,12200,0.386137047001108,31457,0.99563222028802,15409,0.487703750593448,23229,0.735211267605634,10349,0.327551827820858,28964,0.916727330273778,14973,0.473904098749802,35242,1.11542965659123,1647,0.0521285013451495,2291,0.0725114733343884,29420,0.931159993669884,99658,3.15423326475708,37084,1.17373002057288
"60624",2010,"Single Family",41.88072,-87.72334,543794,481660,173683,471176,2669914,2292231,102108.66,431563.73,925167,1212643,1548498,2201659,17055550,2343837,3007324.3,104756.09,23248,9116,7291,4581,1.50292358803987,81.2216611295681,"IL",2009,14798,800,8336,32083,352431,23.8161238005136,11880,0.802811190701446,290876,19.6564400594675,1478,0.0998783619408028,1545,0.10440600081092,308,0.0208136234626301,213,0.0143938370050007,246,0.0166238680902825,130,0.00878497094201919,3409,0.230368968779565,27382,1.85038518718746,165,0.011150155426409,79,0.00533855926476551,244,0.0164887146911745,2844,0.192188133531558,1555,0.10508176780646,22662,1.53142316529261,0,0,1685,0.11386673874848,12828,0.866873901878632,428,0.0289228274091093,2736,0.184889849979727,0,0,0,0,1683,0.113731585349372,29179,1.97182051628598,1309,0.0884578997161779,2240,0.151371807000946,245,0.0165562913907285,381,0.0257467225300716,1166,0.0787944316799568,2915,0.196986079199892,1662,0.112312474658738,5887,0.397824030274361,1207,0.0815650763616705,10953,0.740167590214894,1353,0.0914312744965536,5722,0.386673874847952,8138,0.549939180970401,146963,9.93127449655359,24,0.00162184078929585,31,0.00209487768617381,4433,0.299567509122854,4981,0.336599540478443,1216,0.0821732666576564,796,0.0537910528449791,235,0.0158805243951885,202,0.0136504933099067,8444,0.570617651033923,24913,1.68353831598865,8083,0.546222462494932,20893,1.41187998378159,6098,0.412082713880254,7300,0.493309906744155,5482,0.370455466954994,15688,1.06014326260305,8441,0.570414920935261,20243,1.3679551290715,708,0.0478443032842276,1562,0.105554804703338,13877,0.937761859710772,51316,3.46776591431275,12946,0.874847952426004
"60625",2010,"Single Family",41.972,-87.70366,954320,811523,266404,712783,4455832,4570641,169384.25,696156.84,1720209,1737586,2858044,2893396,28731792,4466857,4295939.17,173318.82,32931,13513,12377,6693,1.48087064676617,76.3746268656716,"IL",2009,34949,10627,20013,69237,1570941,44.9495264528313,29892,0.855303442158574,1330556,38.0713611262125,12060,0.345074251051532,17560,0.502446421929097,5614,0.160634066783027,14223,0.406964433889382,4874,0.1394603565195,10403,0.297662307934419,6983,0.199805430770551,68702,1.96577870611462,3410,0.09757074594409,18021,0.515637071160834,1324,0.0378837734985264,14762,0.422386906635383,3289,0.0941085581847835,53368,1.52702509370797,0,0,2509,0.0717903230421471,21149,0.605138916707202,1546,0.0442358865775845,15086,0.43165755815617,222,0.00635211307905806,3930,0.112449569372514,8316,0.237946722366877,181978,5.20695871126499,6599,0.1888179919311,21037,0.601934247045695,931,0.026638816561275,1118,0.0319894703711122,7153,0.204669661506767,29928,0.856333514549773,8285,0.237059715585568,55832,1.59752782626112,6767,0.19362499642336,85830,2.45586425934934,6486,0.185584709147615,15516,0.443961200606598,25410,0.727059429454348,997970,28.5550373401242,434,0.0124180949383387,1399,0.0400297576468569,10169,0.290966837391628,10291,0.294457638272912,1082,0.0309593979799136,588,0.0168245157229105,981,0.028069472660162,817,0.0233769206558128,6755,0.193281638959627,13537,0.387335832212653,5383,0.154024435606169,10957,0.313513977510086,6151,0.175999313285073,8827,0.252568027697502,22000,0.629488683510258,165767,4.74311139088386,25344,0.725170963403817,179207,5.12767175026467,5671,0.162265014735758,13100,0.374831897908381,27884,0.797848293227274,76397,2.18595667973333,21508,0.61541102749721
"60626",2010,"Single Family",42.01063,-87.66831,574676,505563,166967,476938,2684987,2915771,122386.75,552049.19,974858,1033484,1654270,1676077,16164371,2843728,3385928.21,129476.76,30269,14421,12892,8210,1.73517647058824,81.8400784313725,"IL",2009,21693,4472,11155,38995,859582,39.6248559443138,19214,0.8857235052782,747956,34.4791407366432,6159,0.283916470750933,6398,0.294933849628913,2903,0.133821970220809,6773,0.312220531968838,2478,0.114230396902227,4473,0.206195546950629,3990,0.183930300096805,36187,1.66814179689301,1801,0.0830221730512147,2393,0.11031208223851,669,0.0308394412944268,7948,0.366385469967271,1813,0.0835753468860923,28345,1.30664269580049,0,0,1723,0.0794265431245102,14028,0.646660212971926,687,0.0316692020467432,6441,0.296916055870557,95,0.00437929285944775,1194,0.0550407965703222,5286,0.243673074263587,100705,4.64228092011248,4294,0.197944037247038,10741,0.495136680035034,528,0.0243396487346149,1088,0.05015442769557,4463,0.205734568754898,14389,0.663301525837828,5267,0.242797215691698,28122,1.29636288203568,4384,0.20209284100862,47735,2.20047941732356,4043,0.186373484534182,9437,0.435025123311667,15955,0.735490711289356,534257,24.628082791684,143,0.00659198819895819,363,0.0167335085050477,6059,0.27930668879362,6009,0.277001797814963,707,0.0325911584382059,393,0.0181164430922417,487,0.0224496381321164,360,0.0165952150463283,4767,0.219748305905131,9490,0.437468307749043,3953,0.182224680772599,8011,0.369289632600378,3833,0.176692942423823,5343,0.246300649979256,13758,0.63421380168718,83055,3.82865440464666,15561,0.717328170377541,89472,4.12446411284746,3133,0.144424468722629,5819,0.268243212096068,17902,0.825243165998248,46611,2.14866546812336,11025,0.508228460793804
"60628",2010,"Single Family",41.68978,-87.614,5656083,5158677,1921917,5035823,27556120,22928666,554568.29,2327242.22,10010166,11290739,17929844,18678131,171520337,22987681,17257293.97,558878.64,79285,30114,26251,8255,1.32912934071465,71.1304026170106,"IL",2009,32484,3612,18420,65248,1009215,31.0680642777983,25721,0.791805196404384,770465,23.7182920822559,6126,0.188585149612117,4602,0.141669745105283,1773,0.0545807166605098,1134,0.0349094939046915,1324,0.0407585272749661,710,0.0218569141731314,6000,0.18470631695604,31303,0.963643639945819,725,0.0223186799655215,1311,0.0403583302548947,1146,0.0352789065386036,11929,0.367226942494767,6962,0.214320896441325,150736,4.64031523211427,0,0,3593,0.110608299470509,29074,0.895025243196651,2893,0.0890592291589706,22262,0.685322004679227,0,0,0,0,7458,0.229589951976358,124978,3.84737101342199,5453,0.167867257726881,9397,0.289280876739318,1516,0.0466691294175594,2649,0.0815478389360916,5993,0.184490826252925,10327,0.317910355867504,7420,0.228420145302303,23991,0.738548208348725,5726,0.176271395148381,42452,1.3068587612363,6489,0.199759881787957,28665,0.882434429257481,21426,0.659586257850018,519914,16.0052333456471,100,0.003078438615934,127,0.00390961704223618,10508,0.323482329762345,11777,0.362547715798547,2367,0.0728666420391577,1519,0.0467614825760374,1697,0.0522411033124,1446,0.0445142223864056,12949,0.398627016377293,35020,1.07806920330009,12219,0.376154414480975,29503,0.908231744859007,9470,0.29152813692895,11001,0.338659032138899,16674,0.513298854820835,63674,1.96016500430981,21045,0.64785740672331,70461,2.16909863317325,2855,0.0878894224849156,4838,0.148934860238887,29104,0.895948774781431,96720,2.97746582933136,24830,0.764376308336412
"60629",2010,"Single Family",41.77443,-87.71273,5390850,4805640,1597259,4288265,25448916,21842919,385981.66,1715708.08,9901986,9911938,13568728,16910284,160471125,21095472,13108681.05,394589.15,115895,33168,29767,10537,1.25926662097327,70.9810349554489,"IL",2009,45055,12586,30041,117054,1362361,30.2377316613029,39251,0.871179669293086,1171679,26.0055265786261,9397,0.208567306625236,12572,0.279036732882033,2266,0.0502940850072134,5431,0.12054156031517,1821,0.0404172677838198,4095,0.0908889135501054,6132,0.136100321828876,50032,1.11046498723782,979,0.021728997891466,1101,0.0244367994673177,1162,0.0257907002552436,10162,0.225546554211519,4665,0.103540117634003,68417,1.51852180668072,0,0,5535,0.12284985018311,47963,1.06454333592276,1736,0.0385306847186772,13967,0.309998890245256,0,0,0,0,8968,0.199045610919987,154918,3.43841970924426,7275,0.161469315281323,11843,0.262856508711575,1139,0.0252802130729109,1660,0.0368438575074908,7933,0.176073687715015,19914,0.441993119520586,8949,0.19862390411719,36360,0.807013649983354,7785,0.172788813672178,76086,1.68873598934635,6488,0.144001775607591,13742,0.305004993896349,28355,0.629341915436688,595391,13.2147597380979,94,0.00208633891909888,146,0.00324048385306847,16648,0.369503939629342,18328,0.406791699034513,2767,0.0614138275441128,1818,0.0403506824991677,2056,0.045633115081567,1614,0.0358228831428254,15324,0.340117634002885,40417,0.897059149927866,14252,0.316324492287205,35105,0.779158805903895,17600,0.390633669958939,25535,0.566751747863722,19381,0.430163133947398,64502,1.43162801020974,24482,0.543380312950838,73539,1.63220508267673,3162,0.0701808900233049,4993,0.110820108755965,40986,0.909688158916879,138839,3.08154477860393,49762,1.10447231161913
"60630",2010,"Single Family",41.97412,-87.75779,4266192,3857712,1116371,2987738,19989472,20716663,463418.31,1726533.79,8407644,8588543,14086307,13864052,146799081,19950617,12513321.65,459435.03,71312,28587,26608,7886,1.32526232114467,71.042066772655,"IL",2009,26579,9334,16303,51446,1210165,45.5308702359005,20913,0.786824184506565,966495,36.3631062116709,11839,0.445426840738929,22521,0.847323074607773,5088,0.191429323902329,12309,0.463109974039655,4330,0.162910568493924,9163,0.344745851988412,5072,0.190827344896347,50672,1.90646751194552,2839,0.106813649873961,3158,0.11881560630573,1962,0.0738176756085632,19151,0.720531246472779,4554,0.171338274577674,84143,3.16576996877234,0,0,2269,0.085368147785846,21258,0.799804356823056,2452,0.092253282666767,22776,0.856917115015614,71,0.00267128183904586,955,0.0359306219195606,8215,0.309078595883969,177190,6.66654125437375,6176,0.232363896309116,16063,0.604349298318221,1323,0.0497761390571504,1605,0.0603860190375861,7481,0.281462808984537,30493,1.14725911433839,8196,0.308363745814365,51251,1.9282516272245,6788,0.255389593287934,81040,3.04902366529967,6431,0.241957936716957,12756,0.479927762519282,19894,0.748485646563076,743954,27.9902930885285,231,0.00869107189886753,658,0.0247563866210166,8447,0.31780729147071,9617,0.361827006283156,898,0.0337860717107491,508,0.0191128334399338,1530,0.0575642424470447,1228,0.0462018887091313,4580,0.172316490462395,8877,0.333985477256481,3354,0.126189849129012,6622,0.249144061100869,3278,0.123330448850596,4323,0.162647202678807,17674,0.664961059483051,110808,4.16900560592949,20354,0.765792542985063,119634,4.50107227510441,4528,0.170360058692953,9049,0.340456751570789,20599,0.775010346514165,60177,2.2640806651868,15558,0.585349335941909
"60631",2010,"Single Family",41.99922,-87.82192,1966662,1616585,504809,1299316,8871475,9788723,213376.29,716517.14,3988362,3783370,6790805,6096284,68234950,9784472,4983012.67,212421.94,23639,9748,9204,1236,1.35956356736243,62.4389563567362,"IL",2009,14897,5904,9001,27701,950829,63.8268778948782,11393,0.764784856011277,714531,47.9647580049674,9223,0.619117943210042,22622,1.51856078405048,5161,0.346445593072431,15268,1.02490434315634,4535,0.304423709471706,11283,0.757400818956837,2050,0.137611599650936,25088,1.68409746928912,2909,0.195274216285158,12446,0.835470228905149,1584,0.106330133583943,16306,1.09458280190642,3943,0.264684164596899,101412,6.80754514331745,0,0,979,0.0657179297845204,9078,0.609384439820098,2295,0.154057863999463,22949,1.54051151238504,93,0.00624286769148151,1677,0.112573001275425,6777,0.45492381016312,158918,10.6677854601598,4910,0.329596563066389,15703,1.05410485332617,1170,0.0785393032154125,1770,0.118815868966906,6232,0.418339262938847,29551,1.98368799087065,6753,0.45331274753306,50661,3.40075182922736,5483,0.368060683359066,68575,4.60327582734779,5881,0.394777471974223,14221,0.954621735919984,12251,0.822380345035913,644697,43.2769685171511,318,0.0213465798482916,983,0.0659864402228637,5087,0.34147814996308,6259,0.420151708397664,544,0.0365174196146875,263,0.0176545613210714,1358,0.0911592938175472,1097,0.0736389877156474,976,0.0655165469557629,1554,0.104316305296368,722,0.048466134120964,1132,0.0759884540511512,676,0.0453782640800161,810,0.0543733637645163,11510,0.772638786332819,106829,7.17117540444385,12131,0.814325031885615,111457,7.48184198160703,2444,0.164059877827751,8189,0.549707994898302,11262,0.755991139155535,37718,2.53191917835806,7841,0.526347586762435
"60632",2010,"Single Family",41.81152,-87.71372,1948621,1688261,591848,1525718,9227309,8224451,217836.57,807263.11,3761135,3630819,4635949,5986603,58958454,7747955,6218372.44,216284.63,53001,15500,14026,5733,1.23111273792094,68.9085505124451,"IL",2009,33715,11266,23745,93093,969551,28.7572593800979,29461,0.873824707103663,847505,25.1373275989915,7742,0.229630728162539,8891,0.263710514607741,1717,0.0509268871422216,3910,0.115972119234762,1438,0.0426516387364674,2893,0.0858075040783034,4156,0.12326857481833,42328,1.25546492659054,819,0.0242918582233427,1207,0.0358000889811657,908,0.0269316328043897,7419,0.220050422660537,2991,0.0887142221563103,38437,1.14005635473825,0,0,4033,0.119620347026546,34345,1.01868604478719,1114,0.0330416728459143,8101,0.24027880765238,0,0,0,0,4775,0.141628355331455,79154,2.34773839537298,3826,0.11348064659647,6207,0.184102031736616,627,0.0185970636215334,727,0.0215631024766424,4249,0.126026990953581,11464,0.340026694349696,4766,0.141361411834495,19745,0.585644371941272,4103,0.121696574225122,40259,1.19409758267833,3246,0.0962776212368382,4919,0.145899451282812,20422,0.60572445499036,397277,11.7833901824114,53,0.00157200059320777,110,0.0032626427406199,11800,0.349992584902862,12284,0.36434821296159,1552,0.0460329230312917,1001,0.0296900489396411,1143,0.0339018241138959,850,0.0252113302684265,10304,0.305620643630432,26435,0.784072371348065,9462,0.280646596470414,23035,0.683227050274359,14026,0.416016609817589,21564,0.639596618715705,13631,0.404300756339908,43142,1.27960848287113,17167,0.509179890256562,49571,1.47029512086608,2461,0.0729942162242325,3605,0.10692570072668,30470,0.903752039151713,98055,2.90834939937713,40147,1.19077561916061
"60633",2010,"Single Family",41.65733,-87.56332,209566,166556,53797,123754,940719,1063114,19734.25,98896.24,449784,366648,526555,631168,7269520,1065903,678128.91,20864.15,2681,1057,1007,100,1.07058139534884,52.3226744186046,"IL",2009,5497,1612,3328,11549,222648,40.5035473894852,4527,0.823540112788794,179308,32.6192468619247,1906,0.346734582499545,3312,0.602510460251046,664,0.120793159905403,1810,0.329270511187921,555,0.100964162270329,1160,0.211024195015463,635,0.115517555030016,3525,0.641258868473713,305,0.0554848098963071,-110,-0.0200109150445698,338,0.061488084409678,3236,0.588684737129343,1209,0.219938148080771,22173,4.03365472075678,0,0,686,0.124795342914317,6211,1.12988903038021,550,0.100054575222849,4921,0.895215572130253,0,0,0,0,1444,0.262688739312352,24053,4.37565945060942,1176,0.2139348735674,2405,0.437511369838094,186,0.0338366381662725,280,0.0509368746589049,1302,0.236856467163908,2959,0.538293614698927,1443,0.262506821902856,6110,1.1115153720211,1234,0.224486083318174,9253,1.68328179006731,1222,0.22230307440422,3032,0.551573585592141,4088,0.743678370020011,131151,23.8586501728215,25,0.00454793523740222,47,0.00855011824631617,1912,0.347826086956522,2416,0.439512461342551,285,0.0518464617063853,171,0.0311078770238312,396,0.0720392941604512,286,0.0520283791158814,1221,0.222121156994724,2923,0.531744587957067,1120,0.203747498635619,2547,0.463343641986538,1057,0.192286701837366,1393,0.253410951428052,3471,0.631435328360924,17195,3.12806985628525,3872,0.704384209568856,18042,3.28215390212843,564,0.102601418955794,866,0.157540476623613,4755,0.865017282153902,15451,2.81080589412407,4187,0.761688193560124
"60634",2010,"Single Family",41.94631,-87.81055,4900877,4315816,1338945,3612880,23026309,22377173,449627.27,1672196.47,8931791,9158336,14414743,16318258,156717032,21720044,12490116.36,448492.34,80820,28738,27090,7679,1.2336895475819,69.4495475819033,"IL",2009,36978,13051,23663,73345,1442933,39.0213910974093,27570,0.745578452052572,1125169,30.4280653361458,15168,0.410189842609119,29536,0.798745199848559,5152,0.139326085780734,12594,0.340580885932176,4366,0.118070203905025,8856,0.23949375304235,8374,0.226458975607118,75983,2.05481637730542,2718,0.0735031640434853,2304,0.0623073178646763,2395,0.0647682405754773,24523,0.663178105900806,5919,0.160068148628914,104872,2.83606468711126,0,0,3044,0.0823192168316296,28362,0.766996592568554,3210,0.0868083725458381,28805,0.778976688842014,52,0.00140624154902915,490,0.0132511222889286,10722,0.289956190167126,214180,5.79209259559738,7979,0.215776948455839,17472,0.472497160473795,1879,0.0508139975120342,2237,0.0604954297149657,9777,0.264400454324193,36840,0.99626805127373,10686,0.288982638325491,60128,1.62604792038509,9063,0.245091676131754,103492,2.79874519984856,8113,0.21940072475526,14493,0.391935745578452,25969,0.702282438206501,820612,22.1918978852291,166,0.00448915571420845,340,0.00919465628211369,11341,0.306695873221916,13113,0.354616258315755,1295,0.0350208231921683,723,0.0195521661528476,2148,0.0580885932175888,1702,0.0460273676239926,7747,0.209502947698632,14704,0.397641841094705,5483,0.148277354102439,10746,0.290605224728217,5630,0.152252690789118,7506,0.202985558981016,22383,0.605305857536914,113146,3.05981935204716,27616,0.746822434961328,125515,3.39431553896912,7124,0.192655092216994,10944,0.295959759857212,27885,0.754097030666883,81555,2.20550056790524,22788,0.616258315755314
"60636",2010,"Single Family",41.77582,-87.66899,1554169,1464936,532894,1234830,7838815,5488491,195315.09,727138.25,3058325,3093757,4620826,5410353,44684779,5579815,5775278.8,191911.11,32210,11799,9294,4534,1.35870570107858,86.5685978428351,"IL",2009,16819,1102,9527,35794,383135,22.7798917890481,13169,0.782983530530947,303458,18.0425709019561,1635,0.0972114870087401,953,0.056662108329865,405,0.0240799096260182,142,0.00844283251085082,304,0.0180747963612581,82,0.00487543849218146,3974,0.236280397169867,27609,1.64153635769071,132,0.0078482668410726,112,0.00665913550151614,290,0.0172424044235686,3071,0.182591117188894,2277,0.135382603008502,34878,2.0737261430525,0,0,1750,0.10404899221119,13359,0.794280278256733,764,0.0454248171710565,5039,0.299601641001249,0,0,0,0,2024,0.120340091563113,32427,1.92799809738986,1470,0.0874011534573994,2083,0.123848029014805,409,0.0243177358939295,983,0.0584458053391997,1434,0.0852607170461978,2190,0.130209881681432,1998,0.11879422082169,5828,0.346512872346751,1411,0.0838932160057078,10577,0.628872108924431,1670,0.0992924668529639,6672,0.396694214876033,9072,0.539389975622808,155354,9.23681550627267,32,0.00190261014329033,39,0.00231880611213509,4800,0.285391521493549,4668,0.277543254652476,1103,0.0655805933765384,707,0.0420357928533207,462,0.0274689339437541,358,0.0212854509780605,9169,0.545157262619656,26885,1.59848980319876,8804,0.523455615672751,22234,1.32195731018491,6586,0.39158095011594,7812,0.464474701230751,6285,0.373684523455616,16298,0.969023128604554,9716,0.577680004756525,21444,1.27498662227243,853,0.0507164516320828,1528,0.0908496343421131,15713,0.934241036922528,54647,3.24912301563708,14775,0.87847077709733
"60637",2010,"Single Family",41.78039,-87.59695,214284,177803,49235,125652,987773,972720,52725.47,267980.66,380109,364458,563498,673298,5820621,988988,1524974.55,51950.86,10614,5507,4353,2780,1.53390977443609,65.5615037593985,"IL",2009,18730,2156,9727,37048,766189,40.9070475173518,15215,0.812333155365723,564187,30.122103577149,3957,0.211265349706353,8538,0.455846235985051,2041,0.108969567538708,16935,0.904164442071543,1714,0.0915109450080085,12560,0.670581954084357,4207,0.224612920448478,57260,3.05712760277629,1297,0.0692471970101442,8054,0.430005339028297,582,0.0310731446876668,9021,0.481633742658836,2551,0.136198611852643,59084,3.15451147891084,0,0,1862,0.0994127068873465,14306,0.763801388147357,1145,0.0611318739989322,14645,0.781900694073679,113,0.00603310197544047,2866,0.15301655098772,3835,0.204751735184196,88707,4.73609183128671,2876,0.153550453817405,11694,0.624345969033636,591,0.0315536572343833,1382,0.0737853710624666,2798,0.149386011745862,10203,0.544741057127603,3807,0.203256807261078,25278,1.34959957287774,2543,0.135771489588895,28067,1.49850507207688,3156,0.168499733048585,17320,0.924719701014415,11911,0.6359316604378,474755,25.3473037907101,323,0.0172450613988254,1577,0.0841964762413241,5612,0.29962626801922,6062,0.323651895355045,1318,0.0703683929524827,811,0.0432995194874533,445,0.0237586759209824,400,0.0213561131873999,7954,0.424666310731447,22694,1.21163908168713,7531,0.402082221035772,19072,1.01825947677523,5666,0.30250934329952,6711,0.358302189001602,9403,0.502028830752803,86572,4.62210357714896,12236,0.653283502402563,94045,5.02108916177256,1906,0.10176187933796,6263,0.334383342231714,16239,0.867004805125467,57582,3.07431927389215,14103,0.752963160704752
"60638",2010,"Single Family",41.78701,-87.77166,3183563,2695879,821332,2221096,14582783,14928455,226266.43,1034007.17,7294432,6916360,8822156,10941465,116856504,14551868,8217770.14,225856.58,43535,16274,15512,2520,1.20841340782123,53.1110279329609,"IL",2009,26645,9259,16733,54216,1207284,45.3099643460312,21478,0.80607993995121,966538,36.2746481516232,11601,0.435391255395008,21708,0.814711953462188,4623,0.173503471570651,10048,0.377106398949146,3959,0.148583223869394,6972,0.261662600863201,3429,0.128692062300619,28523,1.07048226684181,2054,0.0770876337023832,3117,0.11698254832051,1901,0.0713454681929067,18719,0.702533308313004,5515,0.206980671795834,111960,4.20191405516983,0,0,2587,0.0970913867517358,24186,0.907712516419591,2666,0.100056295740289,23707,0.889735410020642,23,0.000863201351097767,191,0.00716832426346406,8407,0.315518859072997,163628,6.14103959467067,6442,0.241771439294427,14738,0.553124413586039,1121,0.0420716832426346,1724,0.0647025708388065,7815,0.293300806905611,23928,0.898029649089886,8385,0.314693188215425,44092,1.65479452054795,7403,0.277838243572903,78365,2.9410771251642,6897,0.258847813848752,12735,0.477950835053481,20655,0.775192343779321,732362,27.485907299681,138,0.0051792081065866,365,0.0136986301369863,9474,0.355563895665228,12099,0.454081441170951,1181,0.044323512854194,687,0.025783449052355,2112,0.0792644023268906,1666,0.0625258022142991,4373,0.164120848189154,9317,0.349671608181648,3646,0.136836179395759,7548,0.283280165134172,3776,0.141715143554138,5025,0.188590729968099,17983,0.674910865077876,101529,3.81043347720023,19884,0.746256333270783,106692,4.00420341527491,3279,0.123062488271721,6019,0.225896040532933,22230,0.834302871082755,70298,2.63831863389004,18162,0.681628823419028
