"ZIPCODE","STATE","YEAR","Latitude","Longitude","A00100","A07260"
36759,"AL",2009,32.44,-87.28,20159,22
36761,"AL",2009,32.1,-86.96,13550,0
36765,"AL",2009,32.59,-87.53,11383,0
36767,"AL",2009,32.3,-87.24,21404,62
36768,"AL",2009,31.87,-86.98,9769,0
36769,"AL",2009,31.98,-87.58,33038,23
36773,"AL",2009,32.29,-87.35,5092,0
36775,"AL",2009,32.27,-87.02,12883,0
36776,"AL",2009,32.74,-87.74,18141,0
36782,"AL",2009,32.1,-87.86,36097,48
36783,"AL",2009,32.26,-87.62,12946,18
36784,"AL",2009,31.91,-87.74,143556,106
36785,"AL",2009,32.27,-86.84,17359,0
36786,"AL",2009,32.44,-87.5,32278,34
36790,"AL",2009,32.73,-86.89,4363,0
36792,"AL",2009,32.89,-86.9,19116,0
36793,"AL",2009,32.86,-86.96,7450,0
36801,"AL",2009,32.65,-85.37,373552,282
36804,"AL",2009,32.53,-85.34,281930,217
36830,"AL",2009,32.59,-85.48,837740,531
36832,"AL",2009,32.59,-85.59,220978,135
36850,"AL",2009,32.8,-85.65,31138,49
36852,"AL",2009,32.76,-85.29,27506,27
36853,"AL",2009,32.83,-85.76,153711,208
36854,"AL",2009,32.8,-85.17,222011,458
36855,"AL",2009,33.01,-85.35,20288,34
36856,"AL",2009,32.27,-85,66859,59
36858,"AL",2009,32.28,-85.3,8149,0
36860,"AL",2009,32.23,-85.41,19219,14
36861,"AL",2009,32.9,-85.83,59447,77
36862,"AL",2009,32.89,-85.4,78074,82
36863,"AL",2009,32.86,-85.2,161271,273
36866,"AL",2009,32.55,-85.67,59734,72
36867,"AL",2009,32.46,-85.01,325532,294
36869,"AL",2009,32.42,-85.06,243673,224
36870,"AL",2009,32.48,-85.12,273161,262
36871,"AL",2009,32.16,-85.12,17562,0
36874,"AL",2009,32.61,-85.17,143322,151
36875,"AL",2009,32.3,-85.18,79199,63
36877,"AL",2009,32.53,-85.08,209380,194
36879,"AL",2009,32.73,-85.57,32585,34
36904,"AL",2009,32.08,-88.22,79510,65
36907,"AL",2009,32.44,-88.37,27323,25
36908,"AL",2009,31.87,-88.31,42420,37
36912,"AL",2009,32.16,-88.28,23467,23
36915,"AL",2009,31.98,-88.33,8073,0
36916,"AL",2009,32.19,-88.05,10317,0
36919,"AL",2009,31.76,-88.32,28634,19
36921,"AL",2009,31.91,-88.3,18467,13
36922,"AL",2009,32.29,-88.09,7517,0
36925,"AL",2009,32.49,-88.29,32391,65
0,"AR",2009,NA,NA,52540827,33260
71601,"AR",2009,34.21,-92.01,166609,164
71602,"AR",2009,34.27,-92.09,312411,184
71603,"AR",2009,34.12,-92.09,568759,464
71631,"AR",2009,33.57,-92.26,7946,0
71635,"AR",2009,33.12,-91.96,213311,171
71638,"AR",2009,33.52,-91.43,39907,0
71639,"AR",2009,33.88,-91.48,87007,67
71640,"AR",2009,33.11,-91.26,30635,0
71642,"AR",2009,33.39,-91.89,9096,0
71643,"AR",2009,33.98,-91.56,15029,0
71644,"AR",2009,34.07,-91.69,13238,0
71646,"AR",2009,33.22,-91.79,101138,86
71647,"AR",2009,33.44,-92.17,24550,16
71652,"AR",2009,33.86,-92.29,14646,0
71653,"AR",2009,33.32,-91.28,86971,39
71654,"AR",2009,33.62,-91.39,74212,42
71655,"AR",2009,33.62,-91.79,209203,115
71658,"AR",2009,33.32,-91.56,7454,0
71660,"AR",2009,33.76,-92.19,13599,0
71661,"AR",2009,33.12,-91.54,3612,0
71663,"AR",2009,33.23,-91.51,15716,0
71665,"AR",2009,33.95,-92.19,99741,80
71667,"AR",2009,33.94,-91.84,117211,95
71670,"AR",2009,33.71,-91.45,21588,25
71671,"AR",2009,33.61,-92.06,122656,119
71674,"AR",2009,33.89,-91.25,9818,0
71675,"AR",2009,33.62,-91.92,27616,16
71676,"AR",2009,33.05,-91.57,8407,0
71701,"AR",2009,33.56,-92.84,299104,216
71720,"AR",2009,33.72,-92.61,35476,38
71725,"AR",2009,34.07,-92.55,6480,0
71726,"AR",2009,33.69,-93.01,15844,0
71730,"AR",2009,33.21,-92.66,713738,344
71740,"AR",2009,33.09,-93.19,27425,0
71742,"AR",2009,33.81,-92.41,77351,29
71743,"AR",2009,33.91,-93.14,52439,21
71744,"AR",2009,33.53,-92.46,48242,23
71747,"AR",2009,33.04,-92.18,12286,0
71749,"AR",2009,33.02,-92.72,44231,63
71751,"AR",2009,33.39,-92.79,15476,0
71752,"AR",2009,33.34,-93.2,12384,0
71753,"AR",2009,33.27,-93.23,248650,96
71758,"AR",2009,33.31,-92.94,7939,0
71762,"AR",2009,33.36,-92.73,49230,28
71763,"AR",2009,33.91,-92.84,23999,19
71764,"AR",2009,33.42,-93.06,27092,0
71765,"AR",2009,33.14,-92.33,29171,26
71766,"AR",2009,33.77,-92.48,8106,0
71770,"AR",2009,33.35,-93.29,43144,16
71801,"AR",2009,33.66,-93.59,184349,156
71822,"AR",2009,33.67,-94.12,137187,82
71825,"AR",2009,33.87,-93.57,8482,0
71826,"AR",2009,33.09,-93.65,14470,0
71827,"AR",2009,33.35,-93.43,10775,0
71832,"AR",2009,34.04,-94.34,124462,68
71833,"AR",2009,34.12,-94.01,30922,29
71834,"AR",2009,33.11,-93.95,17808,0
71835,"AR",2009,33.72,-93.46,18658,13
71836,"AR",2009,33.71,-94.39,41388,30
71837,"AR",2009,33.26,-93.88,69118,60
71838,"AR",2009,33.61,-93.81,12909,0
71839,"AR",2009,33.31,-93.75,2583,0
71841,"AR",2009,34.16,-94.31,10348,0
71842,"AR",2009,33.93,-94.35,29771,20
71845,"AR",2009,33.36,-93.57,33296,16
71846,"AR",2009,33.97,-94.17,31996,25
71847,"AR",2009,33.91,-93.64,8274,0
71851,"AR",2009,33.87,-93.92,27731,0
71852,"AR",2009,33.94,-93.85,138789,70
71853,"AR",2009,33.58,-94.04,6666,0
71854,"AR",2009,33.45,-94.01,649554,375
71855,"AR",2009,33.84,-93.71,7383,0
71857,"AR",2009,33.8,-93.38,76037,34
71858,"AR",2009,33.58,-93.27,19326,0
71859,"AR",2009,33.77,-93.88,5143,0
71860,"AR",2009,33.35,-93.49,34257,0
71861,"AR",2009,33.1,-93.46,36644,19
71862,"AR",2009,33.77,-93.68,10037,0
71866,"AR",2009,33.83,-94.35,11183,0
71901,"AR",2009,34.5,-93.05,494606,336
71909,"AR",2009,34.66,-93,426782,484
71913,"AR",2009,34.45,-93.1,797339,610
71921,"AR",2009,34.26,-93.46,36698,21
71923,"AR",2009,34.12,-93.07,231951,169
71929,"AR",2009,34.33,-93.19,68788,52
71933,"AR",2009,34.44,-93.34,18712,0
71935,"AR",2009,34.41,-93.64,6609,0
71937,"AR",2009,34.43,-94.4,18904,0
71940,"AR",2009,34.02,-93.5,19378,0
71941,"AR",2009,34.2,-92.93,27132,16
71943,"AR",2009,34.33,-93.54,65486,31
71944,"AR",2009,34.24,-94.32,8473,0
71945,"AR",2009,34.48,-94.37,16972,0
71949,"AR",2009,34.7,-93.21,22459,0
71950,"AR",2009,34.26,-93.72,12261,0
71953,"AR",2009,34.58,-94.23,202613,206
71956,"AR",2009,34.57,-93.17,23893,0
71957,"AR",2009,34.55,-93.63,49504,36
71958,"AR",2009,34.06,-93.69,36437,38
71959,"AR",2009,34.24,-93.93,7745,0
71960,"AR",2009,34.45,-93.67,15608,0
71961,"AR",2009,34.62,-93.78,10811,0
71962,"AR",2009,34,-93.33,10774,0
71964,"AR",2009,34.43,-93.3,64615,47
71965,"AR",2009,34.65,-93.74,4339,0
71968,"AR",2009,34.52,-93.32,77622,68
71969,"AR",2009,34.66,-93.66,3736,0
71970,"AR",2009,34.67,-93.49,6421,0
71971,"AR",2009,34.28,-94.11,5057,0
71972,"AR",2009,34.38,-94.28,5403,0
71973,"AR",2009,34.29,-94.33,15011,0
72001,"AR",2009,35.04,-92.89,6194,0
72002,"AR",2009,34.63,-92.44,274840,161
72003,"AR",2009,34.4,-91.41,13878,0
72004,"AR",2009,34.31,-91.84,17618,0
72005,"AR",2009,35.56,-91.11,2948,0
72006,"AR",2009,35.28,-91.36,33401,19
72007,"AR",2009,34.99,-91.98,151585,90
72010,"AR",2009,35.3,-91.57,100788,87
72011,"AR",2009,34.55,-92.52,73970,50
72012,"AR",2009,35.07,-91.89,209594,169
72013,"AR",2009,35.42,-92.41,38353,56
72015,"AR",2009,34.56,-92.57,473911,328
72016,"AR",2009,34.99,-92.63,55614,47
72017,"AR",2009,34.9,-91.42,8679,0
72019,"AR",2009,34.61,-92.65,563584,417
72020,"AR",2009,35.42,-91.45,51368,38
72021,"AR",2009,34.88,-91.18,59057,25
72022,"AR",2009,34.61,-92.49,330409,178
72023,"AR",2009,34.96,-92.02,759514,473
72024,"AR",2009,34.78,-91.74,68327,41
72025,"AR",2009,35.02,-93.04,10443,0
72026,"AR",2009,34.5,-91.3,5569,0
72027,"AR",2009,35.4,-92.56,26142,28
72029,"AR",2009,34.69,-91.3,25518,0
72030,"AR",2009,35.36,-92.7,10367,0
72031,"AR",2009,35.58,-92.45,112063,118
72032,"AR",2009,35.07,-92.36,510941,280
72034,"AR",2009,35.05,-92.5,928710,455
72036,"AR",2009,35,-91.25,7377,0
72039,"AR",2009,35.36,-92.4,35282,28
72040,"AR",2009,34.97,-91.5,39441,32
72041,"AR",2009,34.78,-91.46,21433,0
72042,"AR",2009,34.28,-91.33,92078,36
72044,"AR",2009,35.64,-92.19,15061,23
72045,"AR",2009,35.13,-92.03,23114,20
72046,"AR",2009,34.54,-91.96,66889,42
72047,"AR",2009,35.2,-92.2,16670,0
72051,"AR",2009,35.76,-92.3,7365,0
72055,"AR",2009,34.11,-91.37,16474,0
72057,"AR",2009,34.11,-92.3,17819,0
72058,"AR",2009,35.22,-92.38,306472,207
72060,"AR",2009,35.12,-91.64,9463,0
72061,"AR",2009,35.32,-92.33,10283,0
72063,"AR",2009,35.28,-92.79,26539,34
72064,"AR",2009,34.78,-91.57,40895,33
72065,"AR",2009,34.53,-92.25,104081,66
72067,"AR",2009,35.56,-92.2,42790,39
72068,"AR",2009,35.19,-91.71,7340,0
72069,"AR",2009,34.59,-91.2,17787,0
72070,"AR",2009,35.03,-92.69,26166,26
72072,"AR",2009,34.54,-91.75,8778,0
72073,"AR",2009,34.42,-91.7,18125,0
72076,"AR",2009,34.86,-92.12,594440,424
72079,"AR",2009,34.39,-92.17,14077,0
72080,"AR",2009,35.39,-92.8,8759,0
72081,"AR",2009,35.27,-91.64,105959,90
72082,"AR",2009,35.23,-91.67,17629,0
72084,"AR",2009,34.16,-92.59,14009,0
72086,"AR",2009,34.78,-91.89,186427,143
72087,"AR",2009,34.54,-92.81,25075,0
72088,"AR",2009,35.6,-92.26,37975,62
72101,"AR",2009,35.25,-91.19,52265,34
72102,"AR",2009,35.11,-91.82,39078,29
72103,"AR",2009,34.59,-92.38,221800,185
72104,"AR",2009,34.37,-92.81,329256,277
72106,"AR",2009,34.97,-92.41,102915,55
72110,"AR",2009,35.15,-92.74,188133,167
72111,"AR",2009,35.22,-92.13,28430,0
72112,"AR",2009,35.62,-91.23,135845,79
72113,"AR",2009,34.85,-92.41,666125,307
72114,"AR",2009,34.76,-92.26,94289,42
72116,"AR",2009,34.78,-92.25,663306,608
72117,"AR",2009,34.78,-92.14,160944,94
72118,"AR",2009,34.84,-92.33,370326,288
72120,"AR",2009,34.83,-92.2,768658,660
72121,"AR",2009,35.42,-91.83,41248,41
72122,"AR",2009,34.8,-92.85,32919,20
72125,"AR",2009,35.04,-92.79,13215,0
72126,"AR",2009,35,-92.8,60159,53
72127,"AR",2009,35.16,-92.64,35097,33
72128,"AR",2009,34.32,-92.64,12940,0
72129,"AR",2009,34.31,-92.54,21857,26
72130,"AR",2009,35.66,-92.06,5201,0
72131,"AR",2009,35.38,-92.21,80434,78
72132,"AR",2009,34.44,-92.18,66881,59
72134,"AR",2009,34.63,-91.38,7029,0
72135,"AR",2009,34.89,-92.52,85055,65
72136,"AR",2009,35.21,-92.06,27926,21
72137,"AR",2009,35.33,-92.07,39305,32
72140,"AR",2009,34.37,-91.13,5122,0
72141,"AR",2009,35.52,-92.66,5485,0
72142,"AR",2009,34.68,-92.12,56320,42
72143,"AR",2009,35.24,-91.73,592145,452
72150,"AR",2009,34.3,-92.4,229322,212
72152,"AR",2009,34.38,-91.95,5676,0
72153,"AR",2009,35.64,-92.31,30748,43
72156,"AR",2009,35.27,-92.67,11788,0
72157,"AR",2009,35.27,-92.53,26075,19
72160,"AR",2009,34.49,-91.55,209953,122
72166,"AR",2009,34.05,-91.23,3948,0
72167,"AR",2009,34.45,-92.66,24748,22
72168,"AR",2009,34.43,-91.89,4690,0
72173,"AR",2009,35.08,-92.21,169267,99
72175,"AR",2009,34.36,-91.79,3856,0
72176,"AR",2009,35.01,-91.95,131701,62
72179,"AR",2009,35.5,-91.86,6964,0
72181,"AR",2009,35.16,-92.45,7986,0
72201,"AR",2009,34.75,-92.28,37052,0
72202,"AR",2009,34.73,-92.23,186236,95
72204,"AR",2009,34.72,-92.35,401198,319
72205,"AR",2009,34.75,-92.35,573657,427
72206,"AR",2009,34.63,-92.23,346988,249
72207,"AR",2009,34.77,-92.35,713331,331
72209,"AR",2009,34.68,-92.35,351526,237
72210,"AR",2009,34.71,-92.51,309039,209
72211,"AR",2009,34.75,-92.42,673171,342
72212,"AR",2009,34.79,-92.42,713918,389
72223,"AR",2009,34.79,-92.51,1204672,346
72227,"AR",2009,34.78,-92.37,417623,259
72301,"AR",2009,35.14,-90.18,336093,175
72315,"AR",2009,35.93,-89.92,347121,275
72324,"AR",2009,35.4,-90.75,28072,28
72326,"AR",2009,35.13,-90.81,32078,0
72327,"AR",2009,35.22,-90.32,24719,0
72330,"AR",2009,35.58,-90.21,8038,0
72331,"AR",2009,35.27,-90.46,35183,19
72333,"AR",2009,34.3,-90.85,13132,0
72335,"AR",2009,35.01,-90.78,160438,80
72342,"AR",2009,34.52,-90.6,71080,58
72346,"AR",2009,35.06,-90.46,8237,0
72347,"AR",2009,35.4,-90.99,11250,0
72348,"AR",2009,34.94,-90.47,30455,0
72350,"AR",2009,35.5,-90.14,12291,0
72354,"AR",2009,35.6,-90.33,33302,12
72355,"AR",2009,34.59,-90.75,33133,16
72358,"AR",2009,35.75,-89.93,12904,0
72360,"AR",2009,34.77,-90.76,84339,38
72364,"AR",2009,35.2,-90.2,325251,160
72365,"AR",2009,35.53,-90.41,38734,22
72366,"AR",2009,34.55,-90.91,29861,0
72368,"AR",2009,34.79,-90.98,21799,0
72370,"AR",2009,35.7,-89.99,108125,111
72372,"AR",2009,34.97,-90.9,26463,28
72373,"AR",2009,35.26,-90.55,14706,0
72374,"AR",2009,34.57,-90.83,10217,0
72376,"AR",2009,35.08,-90.24,29065,20
72384,"AR",2009,35.37,-90.25,10459,0
72386,"AR",2009,35.49,-90.35,25009,0
72390,"AR",2009,34.54,-90.64,101737,48
72392,"AR",2009,34.91,-91.1,6553,0
72394,"AR",2009,35.02,-90.68,6681,0
72395,"AR",2009,35.56,-90.04,21479,21
72396,"AR",2009,35.23,-90.78,231359,145
72401,"AR",2009,35.82,-90.68,818497,473
72404,"AR",2009,35.77,-90.78,567367,340
72410,"AR",2009,35.89,-91.08,5449,0
72411,"AR",2009,35.74,-90.55,30147,15
72412,"AR",2009,36.16,-90.61,8589,0
72413,"AR",2009,36.33,-90.8,6200,0
72414,"AR",2009,35.83,-90.36,6406,0
72415,"AR",2009,36.1,-91.1,17065,0
72416,"AR",2009,35.91,-90.79,77459,53
72417,"AR",2009,35.9,-90.58,52300,27
72419,"AR",2009,35.75,-90.33,22409,26
72421,"AR",2009,35.79,-90.93,10455,0
72422,"AR",2009,36.41,-90.58,66345,41
72425,"AR",2009,36.23,-90.72,5249,0
72429,"AR",2009,35.49,-90.97,6948,0
72430,"AR",2009,36.34,-90.22,4936,0
72432,"AR",2009,35.56,-90.72,84394,44
72433,"AR",2009,36.04,-90.97,29555,14
72434,"AR",2009,36.2,-91.17,27104,19
72435,"AR",2009,36.31,-90.6,6163,0
72436,"AR",2009,36.2,-90.5,13798,0
72437,"AR",2009,35.81,-90.44,45288,22
72438,"AR",2009,35.92,-90.25,37511,15
72440,"AR",2009,36,-91.25,5206,0
72442,"AR",2009,35.88,-90.16,70769,50
72443,"AR",2009,36.18,-90.38,35643,31
72444,"AR",2009,36.42,-90.9,19451,10
72447,"AR",2009,35.89,-90.34,29568,24
72450,"AR",2009,36.05,-90.51,530881,384
72454,"AR",2009,36.38,-90.2,69128,49
72455,"AR",2009,36.26,-90.96,171258,160
72456,"AR",2009,36.43,-90.26,6929,0
72458,"AR",2009,36.07,-91.16,7619,0
72459,"AR",2009,36.23,-91.25,11621,18
72460,"AR",2009,36.31,-91.22,8000,0
72461,"AR",2009,36.26,-90.29,52917,30
72466,"AR",2009,36.08,-91.3,15903,10
72469,"AR",2009,35.96,-91.32,12134,16
72470,"AR",2009,36.45,-90.72,4337,0
72471,"AR",2009,35.82,-91.12,12915,0
72472,"AR",2009,35.67,-90.51,111666,61
72473,"AR",2009,35.72,-91.2,36462,18
72476,"AR",2009,36.06,-90.95,95152,57
72478,"AR",2009,36.45,-91.06,6897,0
72479,"AR",2009,35.61,-90.9,28795,0
72482,"AR",2009,36.25,-91.36,10855,0
72501,"AR",2009,35.76,-91.62,399291,299
72512,"AR",2009,36.22,-91.74,24362,25
72513,"AR",2009,36.22,-91.6,36008,26
72517,"AR",2009,36.13,-91.96,4342,0
72519,"AR",2009,36.12,-92.13,29519,33
72520,"AR",2009,36.39,-91.72,2718,0
72521,"AR",2009,35.94,-91.54,58684,66
72522,"AR",2009,35.81,-91.47,6475,0
72523,"AR",2009,35.66,-91.84,12002,0
72524,"AR",2009,35.8,-91.3,7314,0
72527,"AR",2009,35.74,-91.68,10260,0
72529,"AR",2009,36.3,-91.53,52268,49
72530,"AR",2009,35.66,-91.93,27537,32
72531,"AR",2009,36.31,-92.09,10162,0
72532,"AR",2009,36.07,-91.62,20187,28
72533,"AR",2009,36.02,-92.22,3788,0
72534,"AR",2009,35.61,-91.73,18466,23
72536,"AR",2009,36.17,-91.77,6172,0
72537,"AR",2009,36.46,-92.2,11492,0
72538,"AR",2009,36.44,-92.09,5240,0
72539,"AR",2009,36.33,-91.71,5058,0
72542,"AR",2009,36.32,-91.48,43945,39
72543,"AR",2009,35.5,-92.03,220212,153
72544,"AR",2009,36.4,-92.19,8544,0
72550,"AR",2009,35.71,-91.75,12897,19
72554,"AR",2009,36.49,-91.54,31705,38
72556,"AR",2009,36.06,-91.89,49916,56
72560,"AR",2009,35.87,-92.11,112409,111
72561,"AR",2009,35.98,-91.77,13093,0
72562,"AR",2009,35.7,-91.44,30618,40
72564,"AR",2009,35.62,-91.46,7820,0
72565,"AR",2009,36.2,-91.91,8976,0
72566,"AR",2009,36.22,-92.08,7396,0
72567,"AR",2009,35.81,-91.93,3196,0
72568,"AR",2009,35.55,-91.62,24405,23
72569,"AR",2009,36.15,-91.4,4548,0
72571,"AR",2009,35.65,-91.53,5807,0
72573,"AR",2009,36.04,-91.82,4792,0
72576,"AR",2009,36.37,-91.82,47260,33
72577,"AR",2009,36,-91.65,7858,0
72579,"AR",2009,35.75,-91.49,19591,18
72581,"AR",2009,35.55,-91.95,19031,20
72583,"AR",2009,36.39,-91.98,18168,28
72584,"AR",2009,36.16,-91.85,5609,0
72601,"AR",2009,36.24,-93.11,442884,406
72611,"AR",2009,36.29,-93.29,23915,29
72616,"AR",2009,36.37,-93.56,143363,123
72619,"AR",2009,36.37,-92.58,32286,34
72623,"AR",2009,36.45,-92.34,10456,0
72624,"AR",2009,36.06,-93.38,5699,0
72626,"AR",2009,36.28,-92.52,20602,20
72628,"AR",2009,35.84,-93.28,8848,0
72629,"AR",2009,35.72,-92.58,6283,0
72631,"AR",2009,36.46,-93.71,74137,82
72632,"AR",2009,36.39,-93.73,69918,57
72633,"AR",2009,36.15,-92.9,19121,19
72634,"AR",2009,36.27,-92.59,65697,57
72635,"AR",2009,36.28,-92.49,47267,34
72638,"AR",2009,36.33,-93.42,92108,57
72639,"AR",2009,35.98,-92.49,4382,0
72640,"AR",2009,36.01,-93.04,3828,0
72641,"AR",2009,36,-93.18,28197,49
72642,"AR",2009,36.37,-92.53,32707,61
72644,"AR",2009,36.41,-92.9,28730,40
72645,"AR",2009,35.82,-92.55,15305,21
72648,"AR",2009,36.08,-93.15,8310,0
72650,"AR",2009,35.9,-92.63,45279,27
72651,"AR",2009,36.39,-92.48,16758,0
72653,"AR",2009,36.33,-92.37,471815,516
72655,"AR",2009,35.83,-93.04,4904,0
72658,"AR",2009,36.2,-92.28,25572,29
72660,"AR",2009,36.48,-93.38,6256,0
72661,"AR",2009,36.44,-92.57,7245,0
72662,"AR",2009,36.46,-93.19,37824,36
72663,"AR",2009,35.94,-92.33,3315,0
72666,"AR",2009,35.94,-93.27,3284,0
72668,"AR",2009,36.41,-92.76,7274,0
72675,"AR",2009,35.98,-92.81,15394,0
72679,"AR",2009,35.73,-92.83,3954,0
72680,"AR",2009,35.86,-92.3,7695,0
72682,"AR",2009,36.14,-92.74,8888,0
72683,"AR",2009,35.94,-93.1,4637,0
72685,"AR",2009,36.1,-92.95,18137,11
72687,"AR",2009,36.22,-92.68,72762,93
72701,"AR",2009,36.07,-94.15,660923,485
72703,"AR",2009,36.12,-94.04,729521,458
72704,"AR",2009,36.11,-94.3,464848,269
72712,"AR",2009,36.36,-94.2,2684299,482
72714,"AR",2009,36.47,-94.22,321102,245
72715,"AR",2009,36.46,-94.29,387171,374
72717,"AR",2009,35.84,-94.42,9724,0
72718,"AR",2009,36.26,-94.22,42901,26
72719,"AR",2009,36.36,-94.28,182132,54
72721,"AR",2009,35.81,-93.83,4367,0
72722,"AR",2009,36.33,-94.45,38812,25
72727,"AR",2009,36.01,-94.02,89014,69
72729,"AR",2009,35.77,-94.46,3825,0
72730,"AR",2009,36.04,-94.24,160047,99
72732,"AR",2009,36.45,-93.96,81670,91
72734,"AR",2009,36.26,-94.48,107221,73
72736,"AR",2009,36.42,-94.45,102974,59
72738,"AR",2009,36.14,-93.86,35754,30
72739,"AR",2009,36.43,-94.33,13338,0
72740,"AR",2009,36.08,-93.73,132723,117
72742,"AR",2009,36.05,-93.52,7146,0
72744,"AR",2009,35.94,-94.42,65265,50
72745,"AR",2009,36.26,-94.13,213241,153
72747,"AR",2009,36.37,-94.58,3062,0
72751,"AR",2009,36.45,-94.11,110285,61
72752,"AR",2009,35.82,-93.59,2787,0
72753,"AR",2009,35.97,-94.31,163053,123
72756,"AR",2009,36.33,-94.13,702991,468
72758,"AR",2009,36.3,-94.14,986476,411
72760,"AR",2009,35.83,-93.71,4045,0
72761,"AR",2009,36.18,-94.54,326709,205
72762,"AR",2009,36.18,-94.23,738331,429
72764,"AR",2009,36.18,-94.14,704975,471
72768,"AR",2009,36.48,-94.45,12212,0
72769,"AR",2009,35.98,-94.48,12570,15
72773,"AR",2009,36.03,-93.92,15467,0
72774,"AR",2009,35.93,-94.18,108549,80
72776,"AR",2009,35.93,-93.68,6237,0
72801,"AR",2009,35.27,-93.14,217447,116
72802,"AR",2009,35.32,-93.08,416682,304
72821,"AR",2009,35.44,-93.76,21081,18
72823,"AR",2009,35.24,-92.94,86572,63
72824,"AR",2009,35.09,-93.44,17476,0
72830,"AR",2009,35.45,-93.47,198449,133
72832,"AR",2009,35.43,-93.66,11274,0
72833,"AR",2009,35.05,-93.39,80015,56
72834,"AR",2009,35.22,-93.16,143284,77
72835,"AR",2009,35.28,-93.35,11031,0
72837,"AR",2009,35.4,-93.11,131478,117
72839,"AR",2009,35.63,-93.24,3678,0
72840,"AR",2009,35.43,-93.61,24536,20
72842,"AR",2009,35.11,-93.52,17051,25
72843,"AR",2009,35.46,-92.97,31991,19
72845,"AR",2009,35.37,-93.36,19520,0
72846,"AR",2009,35.43,-93.38,51660,44
72847,"AR",2009,35.32,-93.24,42346,36
72851,"AR",2009,35.26,-93.44,11992,0
72852,"AR",2009,35.71,-93.57,3223,0
72853,"AR",2009,35.03,-93.22,24077,0
72854,"AR",2009,35.67,-93.43,7491,0
72855,"AR",2009,35.28,-93.72,89890,73
72856,"AR",2009,35.79,-93.08,4615,0
72857,"AR",2009,34.98,-93.29,16158,0
72858,"AR",2009,35.23,-93.05,53036,26
72860,"AR",2009,34.93,-93.4,4465,0
72863,"AR",2009,35.36,-93.53,25919,18
72865,"AR",2009,35.29,-93.63,17774,17
72901,"AR",2009,35.37,-94.42,288850,205
72903,"AR",2009,35.36,-94.38,642870,483
72904,"AR",2009,35.41,-94.38,211374,221
72908,"AR",2009,35.31,-94.41,304196,217
72916,"AR",2009,35.26,-94.39,227833,113
72921,"AR",2009,35.48,-94.22,225856,173
72923,"AR",2009,35.32,-94.3,71502,59
72926,"AR",2009,34.71,-94.02,5545,0
72927,"AR",2009,35.13,-93.91,117119,85
72928,"AR",2009,35.3,-93.95,9755,0
72930,"AR",2009,35.43,-93.95,12922,0
72932,"AR",2009,35.57,-94.37,22397,15
72933,"AR",2009,35.29,-94.04,84675,58
72934,"AR",2009,35.67,-94.17,9312,0
72936,"AR",2009,35.21,-94.23,287567,234
72937,"AR",2009,35.18,-94.41,54145,56
72938,"AR",2009,35.02,-94.37,15947,0
72940,"AR",2009,35.08,-94.26,35973,31
72941,"AR",2009,35.33,-94.18,95980,70
72943,"AR",2009,35.15,-93.8,35212,35
72944,"AR",2009,35.05,-94.24,41860,38
72946,"AR",2009,35.63,-94.16,47927,46
72947,"AR",2009,35.5,-94.07,58440,41
72948,"AR",2009,35.65,-94.4,8064,0
72949,"AR",2009,35.49,-93.84,147168,114
72950,"AR",2009,34.79,-93.87,2972,0
72951,"AR",2009,35.3,-93.88,16607,0
72952,"AR",2009,35.52,-94.27,39495,27
72955,"AR",2009,35.61,-94.44,6566,0
72956,"AR",2009,35.44,-94.35,522772,420
72958,"AR",2009,34.89,-94.09,86177,62
72959,"AR",2009,35.8,-94.13,34615,43
0,"AZ",2009,NA,NA,124934674,93056
85003,"AZ",2009,33.45,-112.08,171277,131
85004,"AZ",2009,33.44,-112.07,144015,18
85006,"AZ",2009,33.46,-112.05,264587,132
85007,"AZ",2009,33.45,-112.09,189751,129
85008,"AZ",2009,33.46,-111.98,594794,241
85009,"AZ",2009,33.44,-112.13,402338,103
85012,"AZ",2009,33.5,-112.07,259939,172
85013,"AZ",2009,33.5,-112.08,486958,360
85014,"AZ",2009,33.5,-112.05,507942,316
85015,"AZ",2009,33.5,-112.1,493757,298
85016,"AZ",2009,33.5,-112.02,1127651,578
85017,"AZ",2009,33.5,-112.12,308511,118
85018,"AZ",2009,33.5,-111.98,1793730,926
85019,"AZ",2009,33.5,-112.14,276931,124
85020,"AZ",2009,33.57,-112.05,918074,713
85021,"AZ",2009,33.55,-112.09,755009,515
85022,"AZ",2009,33.62,-112.05,1111861,893
85023,"AZ",2009,33.63,-112.09,722676,721
85024,"AZ",2009,33.68,-112.04,599513,440
85027,"AZ",2009,33.68,-112.09,691855,541
85028,"AZ",2009,33.56,-112,798061,909
85029,"AZ",2009,33.59,-112.1,665393,549
